D0 Brightness -SAP,shift1,shift2,shift3,shift4,shift5,shift6,shift7,shift8,shift9,shift10,shift11,shift12,shift13,shift14,shift15
75.5,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
76.2,54.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
77.8,54.3,54.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
77,54.3,54.3,54.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
77.6,54.3,54.3,54.3,54.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
78.2,54.3,54.3,54.3,54.3,54.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
79,54.3,54.3,54.3,54.3,54.3,54.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
77.4,54.3,54.3,54.3,54.3,54.3,54.3,54.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
76.8,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
75.7,55.4,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,53.3,53.3,53.3,53.3,53.3,53.3
78,55.4,55.4,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,53.3,53.3,53.3,53.3,53.3
76.5,55.4,55.4,55.4,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,53.3,53.3,53.3,53.3
77,55.4,55.4,55.4,55.4,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,53.3,53.3,53.3
76.8,55.4,55.4,55.4,55.4,55.4,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,53.3,53.3
75.4,55.4,55.4,55.4,55.4,55.4,55.4,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,53.3
76.9,55.4,55.4,55.4,55.4,55.4,55.4,55.4,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3
76.1,53.8,55.4,55.4,55.4,55.4,55.4,55.4,55.4,54.3,54.3,54.3,54.3,54.3,54.3,54.3
75.8,53.8,53.8,55.4,55.4,55.4,55.4,55.4,55.4,55.4,54.3,54.3,54.3,54.3,54.3,54.3
77.2,53.8,53.8,53.8,55.4,55.4,55.4,55.4,55.4,55.4,55.4,54.3,54.3,54.3,54.3,54.3
75.2,53.8,53.8,53.8,53.8,55.4,55.4,55.4,55.4,55.4,55.4,55.4,54.3,54.3,54.3,54.3
76.4,53.8,53.8,53.8,53.8,53.8,55.4,55.4,55.4,55.4,55.4,55.4,55.4,54.3,54.3,54.3
74.5,53.8,53.8,53.8,53.8,53.8,53.8,55.4,55.4,55.4,55.4,55.4,55.4,55.4,54.3,54.3
74.9,53.8,53.8,53.8,53.8,53.8,53.8,53.8,55.4,55.4,55.4,55.4,55.4,55.4,55.4,54.3
76.3,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,55.4,55.4,55.4,55.4,55.4,55.4,55.4
77,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,55.4,55.4,55.4,55.4,55.4,55.4
76.7,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,55.4,55.4,55.4,55.4,55.4
76.4,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,55.4,55.4,55.4,55.4
76.7,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,55.4,55.4,55.4
74.7,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,55.4,55.4
73.9,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,55.4
76.1,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8
77.9,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8
77.2,51.4,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8
76.9,51.4,51.4,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8
77.2,51.4,51.4,51.4,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8
77.6,51.4,51.4,51.4,51.4,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8
77.3,51.4,51.4,51.4,51.4,51.4,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8
77,51.4,51.4,51.4,51.4,51.4,51.4,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8
75.2,51.4,51.4,51.4,51.4,51.4,51.4,51.4,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8
74.8,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,53.8,53.8,53.8,53.8,53.8,53.8,53.8
75.8,51.9,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,53.8,53.8,53.8,53.8,53.8,53.8
73.1,51.9,51.9,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,53.8,53.8,53.8,53.8,53.8
73.2,51.9,51.9,51.9,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,53.8,53.8,53.8,53.8
72.6,51.9,51.9,51.9,51.9,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,53.8,53.8,53.8
71.3,51.9,51.9,51.9,51.9,51.9,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,53.8,53.8
73.8,51.9,51.9,51.9,51.9,51.9,51.9,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,53.8
73.5,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4
73.8,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.4,51.4,51.4,51.4,51.4,51.4,51.4
74,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.4,51.4,51.4,51.4,51.4,51.4
72.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.4,51.4,51.4,51.4,51.4
72.4,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.4,51.4,51.4,51.4
73.3,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.4,51.4,51.4
73.8,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.4,51.4
72,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.4
76.5,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
79,52.5,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
80.8,52.5,52.5,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
78.3,52.5,52.5,52.5,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
76,52.5,52.5,52.5,52.5,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
77,52.5,52.5,52.5,52.5,52.5,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
76.1,52.5,52.5,52.5,52.5,52.5,52.5,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
75.4,52.5,52.5,52.5,52.5,52.5,52.5,52.5,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
76,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,51.9,51.9,51.9,51.9,51.9,51.9,51.9
75.8,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,51.9,51.9,51.9,51.9,51.9,51.9
75.1,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,51.9,51.9,51.9,51.9,51.9
74.3,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,51.9,51.9,51.9,51.9
75,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,51.9,51.9,51.9
73.4,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,51.9,51.9
71.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,51.9
77.6,52.7,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
75.5,54.6,52.7,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
76.2,54.6,54.6,52.7,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
73.6,54.6,54.6,54.6,52.7,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
74.3,54.6,54.6,54.6,54.6,52.7,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
76.1,54.6,54.6,54.6,54.6,54.6,52.7,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
76.6,54.6,54.6,54.6,54.6,54.6,54.6,52.7,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
78.2,54.6,54.6,54.6,54.6,54.6,54.6,54.6,52.7,52.5,52.5,52.5,52.5,52.5,52.5,52.5
79.1,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,52.7,52.5,52.5,52.5,52.5,52.5,52.5
78.4,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,52.7,52.5,52.5,52.5,52.5,52.5
78,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,52.7,52.5,52.5,52.5,52.5
80.9,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,52.7,52.5,52.5,52.5
78.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,52.7,52.5,52.5
80.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,52.7,52.5
78.2,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,52.7
77.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6
78.3,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6
78,53.2,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6
77.2,53.2,53.2,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6
79.5,53.2,53.2,53.2,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6
79,53.2,53.2,53.2,53.2,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6
80.4,53.2,53.2,53.2,53.2,53.2,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6
79.3,53.2,53.2,53.2,53.2,53.2,53.2,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6
78.1,53.2,53.2,53.2,53.2,53.2,53.2,53.2,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6
79,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,54.6,54.6,54.6,54.6,54.6,54.6,54.6
78.4,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,54.6,54.6,54.6,54.6,54.6,54.6
79.3,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,54.6,54.6,54.6,54.6,54.6
80.9,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,54.6,54.6,54.6,54.6
83.8,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,54.6,54.6,54.6
80.6,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,54.6,54.6
76.5,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,54.6
70.8,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
65.4,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
62.1,36.4,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
61.7,36.4,36.4,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
61.1,36.4,36.4,36.4,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
61.6,36.4,36.4,36.4,36.4,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
59,36.4,36.4,36.4,36.4,36.4,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
62.1,36.4,36.4,36.4,36.4,36.4,36.4,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
58.4,36.4,36.4,36.4,36.4,36.4,36.4,36.4,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
50.9,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36.4,53.2,53.2,53.2,53.2,53.2,53.2,53.2
56.5,46.2,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36.4,53.2,53.2,53.2,53.2,53.2,53.2
64.1,46.2,46.2,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36.4,53.2,53.2,53.2,53.2,53.2
73.5,46.2,46.2,46.2,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36.4,53.2,53.2,53.2,53.2
78.3,46.2,46.2,46.2,46.2,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36.4,53.2,53.2,53.2
80.8,46.2,46.2,46.2,46.2,46.2,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36.4,53.2,53.2
79.1,46.2,46.2,46.2,46.2,46.2,46.2,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36.4,53.2
76,46.2,46.2,46.2,46.2,46.2,46.2,46.2,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36.4
74.1,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,36.4,36.4,36.4,36.4,36.4,36.4,36.4
76.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,36.4,36.4,36.4,36.4,36.4,36.4
76.8,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,36.4,36.4,36.4,36.4,36.4
76.5,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,36.4,36.4,36.4,36.4
75.3,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,36.4,36.4,36.4
77.1,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,36.4,36.4
76.3,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,36.4
73.8,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2
76.1,53.4,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2
74.5,53.4,53.4,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2
78.7,53.4,53.4,53.4,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2
76,53.4,53.4,53.4,53.4,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2
77.3,53.4,53.4,53.4,53.4,53.4,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2
74.4,53.4,53.4,53.4,53.4,53.4,53.4,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2
73.4,53.3,53.4,53.4,53.4,53.4,53.4,53.4,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2
73,53.3,53.3,53.4,53.4,53.4,53.4,53.4,53.4,46.2,46.2,46.2,46.2,46.2,46.2,46.2
74.3,53.3,53.3,53.3,53.4,53.4,53.4,53.4,53.4,53.4,46.2,46.2,46.2,46.2,46.2,46.2
73.3,53.3,53.3,53.3,53.3,53.4,53.4,53.4,53.4,53.4,53.4,46.2,46.2,46.2,46.2,46.2
76,53.3,53.3,53.3,53.3,53.3,53.4,53.4,53.4,53.4,53.4,53.4,46.2,46.2,46.2,46.2
70,53.3,53.3,53.3,53.3,53.3,53.3,53.4,53.4,53.4,53.4,53.4,53.4,46.2,46.2,46.2
66.5,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.4,53.4,53.4,53.4,53.4,53.4,46.2,46.2
68.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.4,53.4,53.4,53.4,53.4,53.4,46.2
75.8,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.4,53.4,53.4,53.4,53.4,53.4
75.2,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.4,53.4,53.4,53.4,53.4
74.2,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.4,53.4,53.4,53.4
77.8,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.4,53.4,53.4
76.7,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.4,53.4
73.6,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.4
70.7,53.6,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
68.8,53.6,53.6,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
68,53.6,53.6,53.6,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
68.5,53.6,53.6,53.6,53.6,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
71,53.6,53.6,53.6,53.6,53.6,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
75.5,53.6,53.6,53.6,53.6,53.6,53.6,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
76.8,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
76.7,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.3,53.3,53.3,53.3,53.3,53.3,53.3
75.8,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.3,53.3,53.3,53.3,53.3,53.3
76,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.3,53.3,53.3,53.3,53.3
75.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.3,53.3,53.3,53.3
77.2,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.3,53.3,53.3
76,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.3,53.3
75.2,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.3
73.7,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6
72,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6
71.9,46.4,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6
67.7,46.4,46.4,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6
70.4,46.4,46.4,46.4,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6
73.6,46.4,46.4,46.4,46.4,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6
75.3,46.4,46.4,46.4,46.4,46.4,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6
79.1,46.4,46.4,46.4,46.4,46.4,46.4,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6
82.1,46.4,46.4,46.4,46.4,46.4,46.4,46.4,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6
75.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,53.6,53.6,53.6,53.6,53.6,53.6,53.6
66.1,41.6,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,53.6,53.6,53.6,53.6,53.6,53.6
63.4,41.6,41.6,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,53.6,53.6,53.6,53.6,53.6
65.5,41.6,41.6,41.6,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,53.6,53.6,53.6,53.6
69.5,41.6,41.6,41.6,41.6,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,53.6,53.6,53.6
76.9,41.6,41.6,41.6,41.6,41.6,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,53.6,53.6
77.2,52.5,41.6,41.6,41.6,41.6,41.6,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,53.6
77.8,52.5,52.5,41.6,41.6,41.6,41.6,41.6,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4
76.9,52.5,52.5,52.5,41.6,41.6,41.6,41.6,41.6,46.4,46.4,46.4,46.4,46.4,46.4,46.4
77.2,52.5,52.5,52.5,52.5,41.6,41.6,41.6,41.6,41.6,46.4,46.4,46.4,46.4,46.4,46.4
76.3,52.5,52.5,52.5,52.5,52.5,41.6,41.6,41.6,41.6,41.6,46.4,46.4,46.4,46.4,46.4
78.8,52.5,52.5,52.5,52.5,52.5,52.5,41.6,41.6,41.6,41.6,41.6,46.4,46.4,46.4,46.4
76.8,55.6,52.5,52.5,52.5,52.5,52.5,52.5,41.6,41.6,41.6,41.6,41.6,46.4,46.4,46.4
78.6,55.6,55.6,52.5,52.5,52.5,52.5,52.5,52.5,41.6,41.6,41.6,41.6,41.6,46.4,46.4
75.9,55.6,55.6,55.6,52.5,52.5,52.5,52.5,52.5,52.5,41.6,41.6,41.6,41.6,41.6,46.4
77,55.6,55.6,55.6,55.6,52.5,52.5,52.5,52.5,52.5,52.5,41.6,41.6,41.6,41.6,41.6
79.9,55.6,55.6,55.6,55.6,55.6,52.5,52.5,52.5,52.5,52.5,52.5,41.6,41.6,41.6,41.6
78.9,55.6,55.6,55.6,55.6,55.6,55.6,52.5,52.5,52.5,52.5,52.5,52.5,41.6,41.6,41.6
78.5,55.6,55.6,55.6,55.6,55.6,55.6,55.6,52.5,52.5,52.5,52.5,52.5,52.5,41.6,41.6
76.2,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,52.5,52.5,52.5,52.5,52.5,52.5,41.6
77.4,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,52.5,52.5,52.5,52.5,52.5,52.5
77.5,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,52.5,52.5,52.5,52.5,52.5
77.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,52.5,52.5,52.5,52.5
77.8,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,52.5,52.5,52.5
77.3,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,52.5,52.5
78.1,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,52.5
74.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6
72.4,51.3,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6
71.8,51.3,51.3,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6
72,51.3,51.3,51.3,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6
70.1,51.3,51.3,51.3,51.3,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6
67.5,51.3,51.3,51.3,51.3,51.3,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6
66.2,51.3,51.3,51.3,51.3,51.3,51.3,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6
67.6,51.3,51.3,51.3,51.3,51.3,51.3,51.3,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6
73.4,60.7,51.3,51.3,51.3,51.3,51.3,51.3,51.3,55.6,55.6,55.6,55.6,55.6,55.6,55.6
76.2,60.7,60.7,51.3,51.3,51.3,51.3,51.3,51.3,51.3,55.6,55.6,55.6,55.6,55.6,55.6
77.5,60.7,60.7,60.7,51.3,51.3,51.3,51.3,51.3,51.3,51.3,55.6,55.6,55.6,55.6,55.6
79.4,60.7,60.7,60.7,60.7,51.3,51.3,51.3,51.3,51.3,51.3,51.3,55.6,55.6,55.6,55.6
80.2,60.7,60.7,60.7,60.7,60.7,51.3,51.3,51.3,51.3,51.3,51.3,51.3,55.6,55.6,55.6
77.5,60.7,60.7,60.7,60.7,60.7,60.7,51.3,51.3,51.3,51.3,51.3,51.3,51.3,55.6,55.6
76.9,60.7,60.7,60.7,60.7,60.7,60.7,60.7,51.3,51.3,51.3,51.3,51.3,51.3,51.3,55.6
78.1,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,51.3,51.3,51.3,51.3,51.3,51.3,51.3
76.5,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,51.3,51.3,51.3,51.3,51.3,51.3
74,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,51.3,51.3,51.3,51.3,51.3
75.1,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,51.3,51.3,51.3,51.3
73.5,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,51.3,51.3,51.3
75.3,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,51.3,51.3
77,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,51.3
74,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7
75.3,48.9,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7
